tweet_id	hs	aggressiveness	offensiveness	irony	stereotype
820992349065056256	no	no	no	no	no
823201395671232512	no	no	strong	no	no
821810109030563842	no	weak	weak	no	no
801753844271161345	no	no	no	no	no
791046414348521480	no	no	no	no	no
832935339467608065	no	no	no	no	no
817063593313267712	no	no	no	yes	no
807118955076841472	no	no	no	no	no
799960221380644864	no	no	no	no	no
792263017329287169	yes	no	no	yes	no
784287260015341568	no	no	no	no	no
787537210291740672	no	no	no	no	no
808602179842048000	no	no	no	no	no
853250537734770688	no	weak	weak	no	yes
785195573431377921	no	no	no	no	no
820771203505909760	no	no	no	no	no
786498908218359808	no	no	no	no	no
783220725394075648	no	no	no	no	no
791008714211942405	no	no	no	no	no
826651365875281922	no	no	no	no	no
830894055177453570	no	no	no	no	no
815994549202014208	no	no	no	no	no
826959943613964289	yes	strong	strong	no	yes
820316030098698240	no	no	no	no	no
847206133899153408	no	no	no	no	no
790440916276355072	no	no	no	no	no
783033227082596352	no	strong	no	no	yes
852789843809550338	no	no	no	no	no
827457372125814784	no	no	no	no	no
804418128256126981	yes	no	no	no	no
847177777606508545	yes	no	no	no	yes
824944437654609920	no	weak	strong	yes	no
791980469193674756	no	no	no	no	no
838354024835366913	no	no	no	no	no
790486483870347264	yes	strong	no	yes	yes
799946371587538944	no	no	strong	no	no
847854875224494080	no	no	no	no	no
806264688434642948	no	no	no	no	no
790640802070405120	no	no	no	no	yes
828786467891716096	no	no	no	no	no
800806482904281088	no	no	no	no	no
791252838034862080	no	no	no	no	no
820937605864886274	yes	no	weak	no	yes
792373120816513024	yes	weak	no	yes	yes
791599001065881601	yes	no	no	yes	no
839153812929671168	no	no	no	no	no
786586445079248896	no	no	no	no	no
790722667892580353	no	no	no	no	no
822821220072718336	no	no	no	no	no
787237390658273281	no	weak	no	no	yes
821056358283902977	yes	weak	strong	no	yes
851755681053110274	no	no	no	no	no
825760267506184192	no	no	no	no	no
843669184114581504	no	no	no	no	no
849290655021105153	no	no	no	no	no
784073221675085824	no	weak	no	yes	yes
820157297745924096	no	no	no	no	no
849275614439911424	no	no	no	no	no
803720739429974016	no	no	no	no	no
854637574312349697	no	no	no	no	no
854445190446276609	no	no	no	yes	yes
786120410739769344	no	strong	no	no	yes
840532777024012290	no	no	no	no	no
799148709586096128	yes	weak	weak	no	yes
840324218604654593	no	no	no	no	no
792850500697919492	no	no	no	no	no
840320738393505798	no	no	no	no	no
807138524726235136	no	no	no	no	no
783292272821604352	no	no	weak	yes	yes
801798829100122112	no	no	no	no	no
836218453698699265	no	no	no	no	no
853061333222170624	no	no	no	no	no
783993841082851328	no	no	no	no	no
823951491232890886	no	no	no	no	no
807191807536852992	no	no	no	yes	no
786995474825940992	no	no	no	no	no
845355590994022402	no	no	no	no	no
832191917911715840	no	no	no	no	no
783020437747933184	no	no	no	no	no
807986137809768448	no	weak	weak	no	yes
783068361139912704	no	no	no	yes	yes
839787126229241856	no	no	no	no	no
810618250920919040	no	no	no	no	no
840873824484786176	no	no	no	no	no
837295883486134272	no	no	no	no	no
826926498414284800	no	no	no	no	no
847181392178040833	no	no	no	no	no
818183525853790208	no	no	no	no	no
821460238775631872	no	no	no	no	no
807216329593946112	yes	no	no	yes	yes
840862828789682176	no	no	no	no	yes
792790424863838210	no	no	no	no	no
826315606190206977	no	no	no	no	no
846732148761616384	no	no	no	no	no
825788385050632193	no	no	no	no	no
785046157311479808	no	no	no	no	no
784607376762662913	no	no	no	no	no
790539530642350080	no	no	no	no	yes
816677759460196352	no	no	no	no	no
850633932727078912	yes	no	no	no	no
792613642533539840	yes	no	no	yes	yes
835469801615212544	no	weak	no	no	yes
830437603442884610	yes	strong	weak	no	yes
854642294288523264	no	no	no	no	no
800689193223655424	no	no	no	no	no
823947256927752192	no	no	no	no	no
813420283440824320	no	no	weak	no	no
800771922187456512	no	no	no	no	yes
820657331696320516	no	no	no	no	no
853326223124115456	no	no	no	no	no
853178950121648128	no	no	no	no	no
843911215718060032	no	no	no	yes	no
791926466086789121	no	no	no	no	no
820291472217948161	yes	weak	weak	no	yes
814159754671046660	no	no	weak	yes	yes
788506288015626241	no	no	no	no	yes
824592867515658241	no	no	no	no	no
782948476241997825	no	no	no	no	no
789881756790829057	no	no	no	no	no
791981544453709824	no	no	no	no	no
799931870884597760	no	no	no	no	no
824516028357079040	yes	no	no	no	no
837322866391674881	no	no	no	no	no
817019848534458372	no	no	no	no	no
782374082033676289	no	no	no	no	no
789411868834091008	no	no	no	yes	no
829990872167088128	no	no	no	no	no
831819144244953088	no	no	no	no	no
832628045597011968	no	no	no	no	no
806948360418684928	no	no	no	no	yes
822896764755841025	no	no	no	yes	no
856241480553431040	no	no	no	no	no
855407136867745792	no	no	no	yes	no
835952530316218368	no	no	no	no	no
837331223634657280	no	no	no	no	yes
813301513212805120	no	no	no	no	yes
815967732005044226	no	weak	weak	no	yes
792029093894258688	no	no	no	no	yes
826179714809106432	no	no	no	no	no
817717364875726849	no	no	no	no	no
846482113129934848	yes	weak	no	no	yes
808544989689028608	no	no	no	no	yes
800298037276999680	no	no	no	no	no
830823983364894721	no	no	no	no	no
834417987566333953	no	no	no	no	no
807126004871348224	no	no	no	no	no
852995022865739776	no	no	no	no	no
785839511926349824	no	weak	no	no	yes
833275607521906689	no	no	no	no	no
834666242858430464	no	weak	no	no	yes
834443111334043649	no	no	no	no	no
808448788213989376	no	no	no	no	no
800052591283634176	no	no	weak	yes	no
830139838997397509	no	no	no	no	no
806402150519762947	no	no	no	no	no
844068158763864064	no	no	no	no	no
827192316192497664	no	no	weak	no	no
836224710673379334	no	no	no	no	no
808269598005063680	no	no	no	no	no
793491676367118336	no	no	no	no	no
838810779914756096	no	no	weak	no	no
814268506405556225	no	no	no	no	no
841720255193968641	no	no	no	no	no
832594089317167104	no	no	no	no	no
832518083138973696	yes	weak	weak	no	yes
790985852423929856	no	no	no	no	no
832350031109844992	no	no	no	no	no
829233967148756993	no	no	no	no	no
799495856982552578	no	no	no	no	no
834437197612908545	no	no	no	no	no
790996122663804928	no	no	no	no	no
828910757190451200	no	no	no	no	no
845194561647329280	no	no	no	no	no
805831042900836352	yes	no	weak	yes	yes
818015543437496320	no	no	no	no	no
825792704701407235	no	no	no	no	no
801471890640486400	no	no	no	no	no
836958146472071168	no	no	no	no	no
855866849384419328	no	no	no	no	no
840882495168090112	no	no	weak	no	yes
805040723758288900	no	no	no	no	no
788004205915176960	yes	no	weak	no	yes
840584666805633024	no	no	no	no	no
783343537337368576	no	no	no	no	no
785578890748133376	yes	no	weak	no	yes
786690222528471040	no	no	no	no	no
785129400220184576	yes	no	no	no	no
854005318803742721	no	strong	no	no	no
803225925743677440	no	no	no	no	no
842436732234698753	no	no	no	no	no
784794359753347072	no	no	no	no	no
804776517435789312	no	no	no	no	no
831861935004119041	no	no	no	no	no
830205531050668032	no	no	no	no	no
816727527989407744	no	no	no	no	no
786585991888838656	yes	no	weak	yes	yes
831189651549515776	no	no	no	no	no
815146945408802816	no	no	no	no	no
826515414201024512	no	no	no	no	yes
831136693893922816	yes	no	weak	no	yes
842697528588091392	no	no	no	no	no
826393649508450304	no	no	no	no	no
790993396756279297	no	no	no	no	no
825683017565872128	no	no	no	no	no
849140007734575104	no	no	no	no	no
802236388729044993	no	no	no	no	no
790157095559716864	no	no	no	no	no
839976741561069570	no	no	no	no	no
806170178505547777	no	no	no	no	no
821848778319810561	no	no	no	yes	no
832244808861237248	no	no	no	no	no
838982458733445121	no	no	no	no	no
836490527268818944	no	no	no	no	no
831349406188331009	no	no	no	no	no
827445619660828672	no	strong	no	yes	yes
806046319513108481	no	no	no	no	no
800034334887579649	no	no	no	no	no
784327391610941440	no	no	no	no	no
787399580199583744	no	no	no	no	no
843358868394692609	no	no	no	no	no
834410580698075137	yes	weak	strong	no	yes
820292046405517312	no	no	no	no	no
850643292639383552	yes	no	no	no	no
852990491683684353	no	no	no	no	no
787971585424711680	yes	no	no	yes	yes
841375386197975042	no	no	no	no	no
818226688211488769	no	no	no	no	no
830324804913864704	no	no	no	no	no
843027027309580288	no	no	no	no	no
801728615012413440	no	no	no	no	no
840281050462994433	no	no	no	no	no
831646038998052869	no	no	no	no	no
811479625213820928	no	no	no	no	no
791924820455731200	no	no	no	no	no
800282221471010816	no	no	no	no	no
793162391513161730	no	strong	no	no	yes
827230412309135362	no	no	no	no	no
841627650904989696	no	no	no	no	no
801884207635013632	no	no	no	no	no
817785964772937728	no	no	no	no	no
827011917952712704	no	no	no	no	no
854311817581137920	yes	weak	weak	yes	yes
808823459090464768	no	no	no	no	no
854405755587502080	yes	no	no	no	no
845738889197342720	no	no	no	no	no
838790733431783424	no	no	weak	no	yes
843414339382136832	no	no	no	no	no
855849669674586113	no	no	no	no	yes
826348900588077056	no	no	no	no	no
835142507042390016	no	no	no	no	no
814493204410224640	no	no	no	no	no
792383863259488256	no	no	no	no	yes
855053573180329984	no	no	no	no	no
827575277459009537	no	no	no	no	no
812390990036209668	no	weak	no	no	no
785453133208154112	no	no	no	no	no
811197120522944512	no	no	no	no	no
849316663577260032	no	no	no	no	no
812388673262120961	no	no	no	no	no
789448314295025664	no	no	no	no	yes
830419080322621440	yes	strong	strong	no	yes
854641815441596416	no	no	no	no	no
835078355850493952	no	no	no	no	no
783248262534946816	no	no	no	no	yes
826318645752168451	yes	weak	weak	no	yes
846340368211873797	no	no	no	no	no
826513636835393537	no	no	no	no	no
786976912988078080	yes	weak	weak	yes	yes
830881358704734209	no	no	no	no	no
784403036647067648	no	no	no	no	no
838723622680264704	no	no	no	no	no
783716636620652544	no	no	no	no	yes
852183077216546821	no	no	no	no	no
834092972773928960	yes	weak	weak	yes	yes
842814938641055744	no	no	no	no	no
840470734325538816	no	no	no	no	no
801414553552691200	no	weak	no	no	no
844450248323993602	no	no	no	yes	no
843054515972640769	no	no	no	no	no
816962464864731137	no	no	no	no	no
782207748653981696	no	no	no	no	no
806242256009228290	no	no	no	no	no
793102144886935552	no	no	no	no	no
816906983127322624	no	weak	weak	yes	yes
806411827273957376	yes	no	weak	no	no
814514109618106368	no	no	no	no	no
812453521912172544	no	no	no	no	no
788032034686009345	no	no	no	no	no
805106593046085634	no	no	no	no	no
810936644752785408	yes	weak	weak	no	yes
783629142059352064	no	no	no	no	no
825158284810264581	no	no	no	no	no
808957590822670340	yes	no	no	no	no
851764380102537217	no	weak	weak	no	yes
814217362798952448	yes	strong	weak	no	yes
783546181733548033	no	no	no	no	no
821466084746362881	no	no	no	no	no
822505923939893248	yes	strong	weak	no	yes
845582875357515776	no	no	no	no	no
837670593109626880	no	no	no	no	no
856768383190278144	no	no	no	no	no
844430224355966978	no	no	no	no	no
783763169378504704	no	no	no	no	no
853549906866442241	no	no	no	no	no
822507171485220866	no	no	no	no	yes
846985822515728384	no	no	no	no	no
837579444965490688	no	no	no	no	no
847081675095969792	no	no	no	no	yes
839153266424414209	no	no	no	no	yes
801125344912797696	no	no	no	no	no
799911821171978240	no	no	no	no	no
806508868511694849	no	no	no	no	no
810761060387012608	no	no	no	no	no
812065274807599104	no	no	weak	yes	yes
843574127738810369	no	no	no	no	no
811616083585208320	no	no	no	no	no
816972101475241984	no	no	no	no	no
789695086116339712	no	no	no	no	no
833432852771504130	no	no	no	no	no
835408898399985664	no	no	no	no	no
789227916487974912	yes	no	weak	yes	yes
790927807220097026	no	no	no	no	no
835973718866276352	no	no	no	no	no
804139591095767040	no	no	no	no	no
831205631369629696	yes	no	weak	no	yes
851894440205713409	no	no	no	no	no
809460336982159360	no	no	no	no	no
815890021018374144	no	weak	no	no	yes
792297819717632000	no	no	no	no	no
823423820048584704	no	no	no	no	no
835943775335743493	no	weak	weak	no	yes
823240975741046785	yes	no	no	no	no
786602531396825093	no	no	no	no	no
855451970555047936	no	no	no	no	no
844442444259364864	no	no	no	no	yes
842514520979492864	no	no	no	no	no
845297771057963009	no	no	no	no	no
786296629317869569	no	no	no	no	no
833221656340480000	no	weak	weak	no	no
820286767009890305	no	no	no	no	no
855418960120098816	no	no	no	no	no
820416184055111681	no	no	no	no	no
825667888115748864	no	no	no	no	no
800129052208197633	no	no	no	no	no
851131806602723329	no	no	no	no	no
792185353809563648	no	no	no	no	no
834691525544026112	no	no	no	no	no
798978458017787904	no	no	no	no	yes
846428895381352448	no	no	no	no	no
846248051400462336	no	no	no	no	no
785513940050665472	no	no	no	no	no
854685255990685698	no	no	no	no	no
841314597537746944	no	no	no	no	no
783949550037893120	no	no	no	no	no
784763094635601920	no	no	no	no	no
840889495083982848	no	no	no	no	no
790486676879663104	no	weak	no	no	yes
849193757278973952	no	no	no	no	no
783717179552329728	no	no	no	no	no
791976785810456577	no	weak	no	no	no
801885844772716544	no	no	no	no	no
799208231734222848	no	no	no	no	no
782260830435942400	no	weak	strong	no	yes
783254271345188864	no	no	no	no	no
813308186048495617	no	no	no	no	no
832930938057265152	no	no	no	no	no
829202157979185152	no	no	no	no	yes
843400304204767232	no	no	no	no	no
855013027111895040	no	no	no	no	no
836509933877198848	no	no	no	no	no
840181897732976640	no	no	no	yes	no
849574908896182274	no	no	no	no	no
825983395637391360	no	no	no	no	no
808280812449890304	no	no	no	no	no
782992560323194880	no	no	no	no	no
803859493113184257	no	no	no	no	no
852607184835928066	no	no	no	no	no
789161469271085056	yes	no	no	no	no
792295999008083968	no	no	no	no	no
787914454709174272	yes	strong	weak	no	yes
828203846900076548	no	no	weak	no	yes
832220495802204160	yes	strong	weak	no	yes
790961452010115072	no	weak	no	no	yes
843810747243225089	no	no	no	yes	no
824221902143180800	no	weak	no	no	no
855496749569503232	no	no	no	no	no
840827972886122497	no	no	weak	yes	yes
790147373284614144	no	no	no	no	no
809849892386590724	no	no	no	no	no
818068705435381764	yes	weak	no	no	yes
827849689596825600	no	no	no	no	no
820751433804947459	no	no	no	no	no
793537089291874304	no	no	no	no	no
804376310931976197	no	no	no	no	no
828566091559469056	no	no	weak	no	no
826353613308121088	no	no	no	no	no
853998797629915137	no	no	no	no	no
834045711213875203	no	no	no	no	no
792599143868993536	no	no	no	yes	no
831513732790489089	no	no	no	no	no
845188445362302976	no	no	no	no	no
838823719854358528	no	weak	no	no	yes
790673630757814272	no	no	no	no	yes
826026681030713346	no	no	no	no	no
816596775750537216	no	no	no	no	no
813651097726414848	no	no	no	no	no
788017339077918721	no	no	no	no	no
841196982295179264	no	no	no	no	no
838469116893802500	no	no	no	no	no
782283291470733312	no	no	no	no	no
800658642341101568	no	no	weak	no	yes
843867939317170178	no	no	no	no	no
837397474855817218	no	no	no	no	no
825709232926445568	no	no	no	no	no
789870054477213696	no	weak	no	no	yes
785535085655232512	no	no	no	no	no
840998375554187264	no	no	no	no	yes
821652009254342656	no	no	no	no	no
835636499550978048	no	no	no	no	yes
786297958815764480	no	weak	no	no	yes
841101823079530496	no	no	no	no	no
804629038518140928	no	no	no	no	no
816721413792993281	no	no	no	no	no
810007290355060736	no	no	no	no	no
846422520467259392	no	no	no	no	no
848079981112512512	no	no	no	no	no
852263540299882498	no	no	no	no	no
793092353309417476	no	no	no	no	no
814883660298067968	no	no	no	no	no
785941835747295232	no	no	no	no	no
849335316175564800	no	no	no	no	no
823581328075587586	no	no	no	no	yes
817325102241054721	no	no	no	no	yes
826355453395361792	no	no	no	no	no
828952096619769856	no	no	no	no	no
782119620631154690	no	no	no	no	no
833788339497086977	no	no	no	no	yes
799234284108320768	no	no	no	no	no
824002688400707584	no	no	no	yes	yes
831086006560489472	no	no	no	no	no
836729441590079493	no	no	weak	yes	yes
823267237201137664	no	weak	weak	no	yes
827403336362061827	no	no	no	no	no
827265545934249984	no	no	no	yes	no
856845833836408833	no	no	no	no	no
854612496640073728	yes	weak	weak	no	yes
792648273643315200	no	no	no	no	no
786435885529178114	no	weak	no	no	yes
790813259377045504	yes	no	weak	no	yes
821686602913161218	no	weak	no	no	no
826144680513511425	no	no	no	no	no
821683406320844801	no	strong	no	no	no
807218396630749184	no	weak	weak	yes	yes
838290805412532224	no	weak	no	no	no
815198973791207424	no	no	no	no	no
783321748011945984	no	no	no	no	no
837952788315385856	no	no	no	no	no
827569341159899136	no	no	no	no	no
813004860564078592	yes	no	no	yes	yes
812025116112683010	no	no	no	no	no
789414776342515712	no	no	no	no	no
850353877497118721	no	no	no	no	no
851779755078815744	no	no	no	no	no
812598634185453568	no	no	no	no	no
786843585740214272	no	no	no	no	yes
782262382269693954	yes	strong	no	no	yes
789377122309668864	no	no	no	no	yes
806207935164674049	yes	strong	weak	no	yes
846988669848293376	no	no	no	no	no
799326141442097156	no	no	no	no	no
785066010105774080	yes	no	weak	no	yes
833787315784921089	yes	weak	weak	no	yes
844282062924402691	no	no	no	no	no
789904153111703552	no	no	no	no	no
790801767625793536	no	no	no	yes	no
827448596815609856	no	no	no	no	no
786613340537778180	no	no	no	no	no
851112292448161792	no	no	no	no	no
788736898172846081	no	no	no	no	no
838748188374937600	no	no	no	no	no
828503407250010112	no	no	no	yes	yes
810569376164413444	no	no	no	no	no
826337788811284480	no	no	no	no	no
793733147364122624	no	no	no	no	no
846772229505536000	no	no	no	no	no
843792453807366145	no	no	no	no	no
804599342753517568	no	no	no	no	no
855469040428609536	no	no	no	no	no
818169855920705536	no	no	no	no	no
837540652615270401	yes	no	weak	no	no
834492829854531602	yes	weak	weak	no	yes
818366073582059520	no	no	no	yes	no
836984744906788865	no	no	no	no	no
852479392857169920	no	weak	strong	no	yes
827147761665597440	no	no	weak	no	yes
837590495572475904	no	no	no	no	no
855881688404066304	no	no	weak	yes	no
826187480839946241	no	no	no	no	no
802950187928862720	no	no	no	yes	no
829060514479276041	no	strong	no	no	yes
786320311868424192	no	no	no	no	yes
839385949930995712	no	no	no	no	yes
791559659442216960	no	no	no	no	no
849899209318944768	no	no	no	no	no
823821334409019392	yes	weak	weak	no	yes
816334143651008512	no	no	no	yes	yes
791310367779647490	no	no	no	no	no
806435954244272129	no	no	no	no	no
846749762099515392	no	no	no	no	no
832366550594252805	no	no	no	no	no
810485446677590017	no	no	no	no	no
790551223157923844	no	no	no	no	no
782938668621234176	no	no	no	no	no
791761307129307140	no	weak	strong	no	yes
818439699073236993	no	no	no	no	no
802838321453993984	no	no	no	no	yes
833613700141563904	no	no	no	no	no
831906114241441792	no	no	no	yes	no
848782247582945280	no	no	no	no	no
824023955598151680	yes	no	weak	no	yes
792122528496050176	no	no	no	no	no
855291666072190977	no	weak	weak	no	yes
831185600690659331	no	no	no	no	no
831831701831696384	no	no	no	no	no
801764380253765632	no	no	no	no	no
790113241678680064	no	no	no	no	no
784123452609421312	no	no	no	no	no
803666423281254400	no	no	no	no	no
829998518819573760	no	no	weak	yes	no
825437174724190208	yes	weak	no	no	yes
821758668815351813	no	no	no	yes	no
820185250865283073	no	weak	no	no	no
824543273767366656	no	no	no	no	no
839844651083382785	no	no	no	no	no
820636450295259137	no	no	no	no	no
812211691928829952	no	no	no	no	no
839096766649749508	no	strong	no	no	yes
782582356771164160	no	no	no	no	no
819935737944666113	no	no	no	no	yes
820685244340781056	no	no	no	no	no
824198524598362112	no	no	no	no	no
792021979255730177	no	no	no	no	no
856154481700069376	no	no	no	no	no
844459266358546432	yes	weak	weak	no	yes
789727758150668288	no	no	no	no	no
856816836607975424	no	no	no	no	yes
850999542426324992	yes	no	weak	yes	yes
825068472103235585	no	no	no	no	no
854708798472237056	no	no	no	no	no
816703030397726720	no	no	no	no	no
801573095173746688	yes	weak	weak	yes	yes
808783338148347905	no	no	no	no	no
801459693654773760	no	no	no	yes	no
788298994447486977	yes	weak	weak	no	yes
816606465536524288	no	weak	weak	no	yes
821077040757690372	no	no	no	no	no
784694667224895488	no	no	no	no	no
786593917336686592	no	no	no	yes	no
834785705352130561	no	no	no	no	no
825446544803512320	no	no	no	yes	no
788000705068105728	no	no	no	no	no
803223444208975873	no	no	no	no	no
799989773821771776	no	no	no	no	yes
826175702357704705	no	no	no	no	no
786568291196088321	no	no	no	no	no
847392782180274178	no	no	no	no	no
837592737260179456	no	no	no	no	no
830035481320644608	no	no	no	yes	yes
790109042278539264	no	no	no	no	no
799363099971166208	yes	strong	no	no	yes
821791624262991872	no	no	no	no	no
785086629971124224	no	no	no	no	no
809157141504335872	no	no	no	no	no
801452537073270788	no	weak	no	no	yes
811357722419593216	no	no	no	no	no
806444530656509956	no	no	no	no	no
802427219792556032	no	no	no	no	no
801899741474865153	no	no	no	no	no
810528070583066624	no	no	no	no	no
816235622344097792	no	no	no	no	no
839813805563588609	no	no	no	no	no
835160983878389760	no	no	no	yes	no
785920834854617093	no	weak	no	no	yes
807232147539054592	yes	no	no	no	yes
824545932062715905	no	no	weak	no	yes
823654359565209600	no	no	no	no	yes
856532865701601280	no	no	no	no	no
836532331322146816	no	no	no	no	no
786514299233693696	no	no	no	no	no
833799552926941185	no	no	no	no	yes
833597405480222723	no	no	no	yes	no
847833561218547713	no	no	no	no	no
835840964812017665	no	no	no	yes	no
856808283289468928	no	no	no	no	yes
854644524039028736	no	no	no	no	no
804666271975542784	no	no	no	yes	no
839585926473007104	no	no	no	no	no
810036431750045696	no	no	no	no	no
838384123928588292	no	no	no	yes	no
849699311017500672	no	weak	no	no	no
792088548287668224	no	no	weak	no	no
843806990958837760	no	no	no	no	no
808342579473420288	no	no	no	yes	no
799339286596296704	no	weak	no	no	no
814219167331192832	no	no	no	no	no
828340037561380864	no	no	no	no	no
817799822535225345	no	no	no	yes	no
831172883611262979	no	no	no	no	no
801705724095107072	no	no	no	no	no
824991843809116163	no	no	no	no	no
818428187617140738	no	no	no	no	no
805033412239228929	no	no	no	no	no
818173488058040322	no	no	no	no	no
843528326211887106	no	no	no	no	no
848050856985546752	no	weak	strong	no	yes
806552322868449280	no	no	no	no	no
793050953545048064	no	no	no	no	no
800040484592816128	no	no	no	no	no
793141512326479872	no	no	no	no	no
834472210505068546	no	no	no	no	no
852839779259617280	no	no	no	no	no
799664751051767810	yes	strong	no	no	yes
801413955650461696	no	no	no	no	no
790696010427174912	no	no	no	no	no
847149842853974016	yes	no	weak	yes	yes
827726026042142720	no	no	no	no	no
804782099601440768	no	no	no	yes	yes
814577015156260864	no	weak	no	no	yes
822044569135173633	no	no	no	no	yes
800075246787297280	no	no	no	no	no
791292165146177536	yes	no	weak	no	yes
853242302722170880	no	no	no	no	no
808545778893459460	no	no	no	no	no
853945279132962816	no	no	weak	yes	no
816926418768711681	no	no	no	no	no
802213277006778368	no	no	no	no	no
806844964525264896	no	no	no	no	yes
828660056195493889	no	no	no	no	no
855447333852631041	no	no	no	no	no
838766014456291329	no	no	no	no	no
810090555849879552	no	no	no	no	no
827851841023139840	no	no	no	no	no
788418508602372101	no	no	no	no	no
789613528751702016	no	no	no	no	no
840195384530108417	no	no	no	no	no
791967205139152896	no	weak	no	no	yes
821466152790618113	yes	no	no	no	no
854223516648050688	no	no	weak	no	yes
800448664393097217	yes	strong	strong	no	yes
814445141842870272	no	no	no	no	no
816676245035503616	no	no	no	no	no
854684576245010432	no	no	no	no	no
791615724624150528	no	no	no	yes	yes
834437507446095872	no	no	no	no	no
832914688547622912	no	no	no	no	no
787934216881307648	no	no	no	no	yes
847180601253691392	no	no	no	no	no
783273209491705856	no	no	no	no	no
831233023911792640	no	no	no	no	no
821780427111276544	no	no	no	no	yes
805455726281916416	no	no	no	no	no
835155100331028480	no	no	no	no	no
821444051106938882	no	no	no	no	yes
816683723026563073	yes	no	weak	no	yes
824981614048444416	no	no	no	no	no
836129744328474625	yes	no	weak	no	yes
848222220254097410	no	no	no	yes	no
846830038330871808	no	no	no	no	no
788651864321560576	no	no	no	no	no
800277256958423041	no	no	no	no	no
846396782116515840	no	weak	weak	no	yes
855158126777163783	no	no	no	no	no
790521767039213569	no	no	no	no	no
785526750306381824	no	no	no	no	no
788064039381377024	no	no	no	no	yes
843621303819145216	no	no	no	no	no
855116793886670850	no	strong	weak	yes	no
812308853094281216	no	no	no	no	no
853898054809903105	no	no	no	no	no
803910744882483201	no	no	no	no	no
809404081437556737	no	no	no	no	yes
855479562918141953	no	no	no	yes	no
791290830011105281	no	no	no	no	no
790838695406493697	no	no	no	no	no
820998325453393921	no	no	no	yes	no
786877174812962816	no	no	weak	yes	no
834035303908270080	no	no	no	no	yes
849658735882493952	no	no	no	no	yes
821710459418112000	no	weak	no	no	no
789414833422827521	no	no	no	no	no
788800160860139521	no	no	no	no	no
854603829958123520	no	no	no	no	yes
791184885318836224	no	no	no	no	no
801817191154909188	no	no	no	no	no
850179206478798848	no	no	no	no	no
811544747571552256	yes	weak	strong	yes	yes
816551265404616704	no	no	no	no	no
791370254052159489	yes	strong	strong	yes	no
790648016109703171	no	strong	no	no	yes
855008301075111936	no	no	no	no	no
843517449668575232	no	no	no	no	no
791886492125827072	no	no	no	no	no
814789174662483969	no	no	no	no	no
786524285221285888	no	no	no	yes	no
826331267499171840	no	no	no	no	no
817319828364984320	no	no	no	no	no
826796512789331968	no	no	no	no	no
834319857936117760	no	no	no	no	no
826199118041149440	no	no	no	no	no
804762937999163392	no	no	no	no	no
810954014284279810	no	no	no	no	no
844849268821114880	no	no	no	no	no
833308116632666112	yes	no	weak	no	yes
815290184161984512	no	no	no	yes	no
821064974122553344	yes	no	no	yes	no
805676272886104066	no	no	no	no	no
852420202830716928	no	no	no	no	no
824168579121680387	no	no	no	no	yes
790660657368666115	no	no	no	no	no
831107647889895424	no	no	no	no	no
813473818417172480	no	no	no	no	no
822312853751230464	no	no	no	no	no
811662935995088897	no	no	no	no	no
821024160155664385	no	no	no	no	no
806185768922267649	yes	no	no	yes	yes
811862408952221696	no	no	no	no	no
801178920179535872	no	weak	weak	no	yes
833607175788445696	yes	weak	weak	no	yes
821802087847784448	no	no	no	no	no
800286856520810496	no	no	no	yes	no
856776753112645633	no	no	no	no	no
849156057226252288	no	no	no	no	no
810398413191835648	no	no	no	no	no
782596943109361664	no	no	no	no	no
828323068900732928	no	no	no	yes	no
825858666758885378	no	no	no	no	no
836248531606384640	no	no	no	no	no
808579286143795200	no	no	no	no	no
855675583145148416	yes	strong	weak	no	yes
818587443502850048	no	no	no	no	yes
784124580017295360	no	no	no	no	no
851380420465831936	no	no	no	no	no
831787459893661699	no	no	no	no	no
800073799181987840	no	no	no	no	no
838035156904644608	no	no	no	no	no
844114949223976960	no	no	no	no	no
836942407845482496	no	no	no	no	no
818007115440726016	no	no	no	no	no
803373527940431872	no	no	no	yes	no
853123232895033346	no	no	no	no	no
856172707121160192	no	no	no	no	no
839129121544372225	no	no	no	no	no
847859242237349889	no	no	weak	yes	yes
840336485215801345	no	no	no	no	no
792025758373904384	no	no	no	no	no
791247569963724800	no	no	no	no	no
836581338757095424	no	no	no	no	no
792651460194537472	no	no	no	yes	no
800250664035024897	no	no	no	no	no
854212818635247616	no	no	no	yes	yes
789339081775812608	no	no	no	no	no
809381999949545472	no	no	no	no	no
807254186073161729	no	no	no	no	no
856476741757411329	no	no	no	no	no
853233393630416896	yes	no	weak	no	yes
844312405916180483	no	no	no	no	no
837651839185260544	no	no	no	no	no
806483259219648512	no	no	no	yes	no
842139184680828928	no	no	no	yes	no
828763370299981824	no	no	no	no	no
810162582564851716	no	no	weak	yes	yes
818156156635987968	yes	no	weak	no	yes
809043016937635840	no	no	no	no	no
791202224445743104	no	no	no	no	no
784444350038216704	no	no	no	no	no
810400267577520128	no	no	no	no	no
821783128910004237	no	strong	no	no	no
787546212123697153	no	no	no	no	no
822722241238618112	no	no	no	no	no
782634065446875136	no	no	no	no	yes
842807652396793863	no	no	no	no	no
843716304062300160	no	no	no	no	no
844641500071952384	no	no	weak	yes	yes
805026342383263745	no	no	no	no	no
829692915270180865	no	no	no	no	no
786984509279535104	no	no	weak	yes	yes
820974119936266240	no	no	no	no	no
807631516079624192	no	no	no	no	no
816734755316203520	no	no	no	no	no
816232285573939201	no	no	no	yes	no
