tweet_id	tweet_text	target	hs	aggressiveness	offensiveness	irony	stereotype	intensity
8,41644E+17	@nerorimmel @catsandra__ ma per quanto riguarda l'uni in sé mi trovo benissimo però ci son a volte persone che fan terrorismo psicologico		no	no	no	no	no	0
829328160844107776	@forummediaset i mussilmani sostengono che i cristiani convertiti tornano alla religione d'origine, ma il corano è stato scritto nel 700		no	no	no	no	no	0
800029480567926784	I genitori usufruisono dell'assistenza sociale e della casa popolare ma omaggiano i terroristi  https://t.co/pXWyrwQWZy		no	no	no	no	no	0
853183829376466944	Il magico mondo dei media.  Instillano la paura per gli attentati islamici e poi fanno articoli sulla discriminazio… https://t.co/z1zoWSpkhk		no	no	no	no	no	0
825301410971529216	@carvelix @parapenn Io ho lavorato in Albania subito dopo la fine del regime. Le organizzazioni musulmane finanziarono moschee e scuole....		no	no	no	no	yes	0
834038906207272960	@Alitalia Hostess conciate come musulmane, VERGOGNATEVI!! dovete fallire e tornare tutti a casa!		no	strong	weak	no	yes	0
841280282913325058	Patto Merkel-Erdogan-Renzi: 25 mila profughi islamici dalla Turchia in Italia ogni anno https://t.co/ZKic8Xa2JZ		no	no	no	no	no	0
788390962829459456	Dazebao News -  L’esercito di Baghdad punta su Mosul. Ma la guerra al terrorismo sarà ancora lunga e difficile https://t.co/cfx2XnNgCq		no	no	no	no	no	0
827488270317649920	Si spertica in difese assurde con paragoni grotteschi,attacca i "komunisti" e i musulmani... ecco a voi un fasc.. e… https://t.co/SE2zxB7EPA		no	no	no	no	no	0
817084153393008645	Tg5: sto guardando il terrorista islamico Erdogan! È l orrore fatto uomo... di m.		no	no	strong	no	no	0
847939066331004929	Il vicesindaco di Roma:"pazienza e molta calma"la ricetta per la violenza alla 14enne abusata dai genitori estremisti islamici  #lineanotte		no	weak	no	no	yes	0
813436979945684992	Attacco terroristico all'aeroporto di Roma-Fiumicino - 27 dicembre 1985 - https://t.co/9eSZjkst0A https://t.co/2p4Ib6HcSR		no	no	no	no	no	0
842704519318376448	Gli islamici devono adeguarsi alle tradizioni popolari e religiose dell'Italia!!! Non il contrario. https://t.co/7N1zfnhOYh		yes	weak	no	no	yes	1
833997951982788609	@angelociani2 @islamlie2 @EmaduddinKgg @TheMuslimIssue  Stanno continuando,mi pare.Gli islamici  grazie agli USA hanno deciso di sterminarci		yes	weak	weak	no	yes	2
825755726249336836	@CialeX @2025annamaria era un film americano, in Italia si chiamava "Attacco al potere" dove si videro i campi di concentramento musulmani		no	no	no	no	no	0
848885603626364928	#sanpietroburgo Un po' di relativismo farebbe bene, occorre ripristinare lo spirito democratico comune per combattere il terrorismo		no	no	no	no	no	0
839064160239566850	Ogni giorno il tifoso della #Roma si sveglia e sa che un giocatore della sua squadra è stato venduto all'Inter 🤔🤔 #giornalistaterrorista		no	no	no	no	no	0
791457341531156481	sono le 03:51 ed io non dormo ancora, sono terrorizzata		no	no	no	no	no	0
810515811173601281	Il terrorismo nell’Asia Pacifica è una minaccia anche extra-regionale: https://t.co/IUt1CMngco		no	no	no	no	no	0
838349562628669440	O con l'islam (conto la cultura della morte) o con gli adoratori della morte contro l'islam ... le difficili alleanze cattoliche		no	no	no	no	no	0
828498822200512513	@Ziogio65 come un islamico che parla di allah, incapaci di ammettere che senza aiutini è tutto più difficile...		no	no	no	yes	yes	0
835046360034467840	Lombardia, la Regione manda a tutti i sindaci una circolare sui centri culturali islamici: rispet… https://t.co/h0wNtNyxLS via @repubblicait		no	no	no	no	no	0
844523585251282945	Saremo tutti terrorizzati questa estate quando prenoteremo l'hotel e dovremo versare la #caparra		no	no	no	no	no	0
811591091984224256	#Berlino ecco un altro scopo della strategia terroristica raggiunto https://t.co/rZIrZ6CUsB		no	no	no	no	no	0
784729348666298368	Germania, allarme a Chemnitz. La polizia su Twitter: terrorista sfuggito alla cattura https://t.co/OSknUslJuQ		no	no	no	no	no	0
855147300490014721	Sottomissione in corso 😱  le stragi continuano, ma a fare paura è l'#islamofobia: è l'effetto della psicotirannia d… https://t.co/dQHMeDB1VZ		yes	no	no	no	no	2
835199164359315456	ilprimostronzodatrentanniinitaliaeancoranonparlabenel'italiano!!!!!!!!!!! https://t.co/V3ulqOeO12		no	no	no	no	no	0
820240978699231233	E anche oggi non dimenticare di terrorizzare qualcuno, dicendo esattamente quello che pensi. https://t.co/t8X1Ar6avC		no	no	no	no	no	0
840987331859484673	Ottavia, bagno di folla per Papa Francesco: "Il chiacchiericcio è come il terrorismo"... #news #Roma https://t.co/XEUE5jSQaY		no	no	no	no	no	0
850400385890226178	@FannyStravato @adilmauro @valigiablu 1. Si è trattato di terrorismo islamico. 2. Non credere alle fake news global… https://t.co/oQgVeA4dVJ		no	no	no	no	no	0
803862450961530880	Il Giornale: Soldi, soldati e stragi Fidel padre padrone di tutti i terrorismi https://t.co/8p6M5r8sds #politica		yes	weak	weak	no	yes	2
825990920793370624	Parole di condanna. Ma anche "i musulmani canadesi sono parte importante della nostra industria" #noTrump #thanks https://t.co/r3gXCNHiZ2		no	no	no	no	no	0
810948865134383105	@PaoloGentiloni oggi quanti potenziali islamisti avete fatto entrare in Italia?		no	weak	no	yes	yes	0
831552419121225731	In tanti per partecipare a #Milano al teatro Parenti all'incontro su “La battaglia culturale contro il #terrorismo… https://t.co/s5D47chPsg		no	no	no	no	no	0
783986468272349184	Visita alla fondazione #Hedayah: lotta comune al terrorismo estremista e contronarrativa per deradicalizzazione.… https://t.co/TixfRzbCfJ		no	no	no	no	no	0
812304760774791168	@masmaxter la lista è  lunga l'islamizazione dell Europa se nella carbonara ci va il tuorlo o tutto l'ovo, se torneranno di moda le spalline		no	no	no	yes	yes	0
822900078985809921	@sca_loredana Bhè, però, qui centra. Lei dovrebbe prima di tutto protestare per i diritti negati delle donne nei Paesi musulmani...		no	no	weak	no	yes	0
839892636374810624	#9marzo La vita ai tempi del #terrorismo  @Margelletti "Anche a causa della rapiditá dei #media si potrebbe parlare di "tempi della #paura"		no	no	no	no	no	0
811226760100646912	@LiaQuartapelle @pdnetwork  ma e colpa del pd fa passare cani e porci. i terroristi passano tutti per l'italia. la… https://t.co/sBT0Mi1I4P		yes	no	weak	no	yes	2
789512112146096128	@Corriere  I musulmani che oggi hanno manifestato davanti al colosseo devono esserere tutti identificati e rimandati al loro paese.		yes	weak	weak	no	yes	2
856447221507792896	Il terrorismo in direttamente aiuta la destra in Francia. Speriamo che in Italia non aiutano a Salvini.		no	no	no	no	no	0
805797198759915520	Due medici russi morti ad Aleppo. Cremlino: "Responsabili non solo i terroristi ma anche i loro sponsor come Usa, … https://t.co/XwrNfUHTRy		no	no	no	no	no	0
800647002963017728	Esempio di menzogne terroristiche prive di alcun fondamento e tendenti a influenzare in maniera truffaldina il voto… https://t.co/IBx4Aba36R		no	weak	no	no	yes	0
844679316315295744	@MatrixCanale5 non parlate ancora di lupi solitari o cani sciolti, sono terroristi assassini islamici, punto		yes	no	weak	no	yes	1
854593424154128385	@jacopo_iacoboni @News24_it @LaStampa Come faranno quelli del M5S se sospendono tutti coloro che non si piegano per il terrorismo di Grillo?		no	no	no	no	no	0
792254182451404800	Il diritto a riposare in pace in un'altra vita per i musulmani di #Napoli https://t.co/s4sHFrSHKY @prof_afuccillo @fucito @demagistris		no	no	no	no	no	0
804317875641126912	#Ohio #Abdul: "Siete rassisti e islamofobi, Islam è religione di pace" e 3 mesi dopo voleva la strage Ecce Islam https://t.co/mbSwemUjkP		yes	weak	weak	no	yes	2
784778673706635265	Germania, sospetto terrorista fugge alla cattura. Polizia: "In casa esplosivo per attentato ad aeroporto" https://t.co/HokMS22YWn		no	no	no	no	no	0
793544063991488512	IL GIORNALE: L'Italia  finanzia il terrorista: 75mila euro ad Abu Omar https://t.co/jbjq2MosBW #politica		no	no	no	no	no	0
849885507878301696	@Corriere Uccidere gli islamici, prima di tutto.		yes	strong	no	no	no	3
812282996703170560	#ITALIA #PROFUGHI: Gli agenti hanno evitato stragi islamiche in Italia: ma quanti profughi pronti a colpire? https://t.co/JrYmq1DJfd		no	no	no	no	yes	0
830306383337758720	@SecolodItalia1 con tutti i musulmani che ci sono in Francia questa emergenza terrorismo non finirà mai per i francesi pagano x loro errori		no	no	no	no	yes	0
784090595837050880	@Clouseau_again la tragedia è che questi musulmani non sono tutti sterili, devono estinguersi il prima possibile		yes	weak	weak	no	yes	3
844241547981967360	Il velo delle donne musulmane tra libertà di religione e libertà d'impresa, Prime osservazioni alla sentenza... https://t.co/D1AZueLKFI		no	no	no	no	no	0
784832534228115460	Germania, allarme terrorismoLa polizia alla ricerca di un siriano https://t.co/HOslsc45s2		no	no	no	no	yes	0
846843094817476612	@officialmaz una "catena di montaggio" mediaticamente terroristica che descrive alla perfezione tutto il "fango" del giornalismo odierno 👏🏻		no	no	no	no	no	0
803872745138323456	è puro terrorismo mediatico e psicologico. Questa gente va incriminata https://t.co/EpQnRsYozS		no	weak	no	no	yes	0
818726656395374592	Il vescovo di Pompei: “Tra 10 anni diventeremo tutti musulmani grazie... https://t.co/19tXcQmim0		no	no	no	no	no	0
822590601241722882	USA - ATTENTATI 11 SETTEMBRE 2001 - 1° PARTE - Guerra al terrorismo 10 anni dopo: dagli attentati di martedì 11... https://t.co/oJUPnTMphm		no	no	no	no	no	0
848550021188505600	@RogerHalsted Scusarema se viene arrestato e un cliente in meno per le banche islamiche di prossima apertura a torino. Grazie sindaca		no	no	no	no	no	0
811972604798103552	Le dichiarazioni SHOCK della Bce terrorizzano Italia ed Europa. Ecco cosa vogliono fare... https://t.co/OYfUQiOwVH		no	no	no	no	no	0
812344335526203393	@cdugos sta dicendo che tutti coloro che sono sbarcati a Lampedusa negli ultimi anni, sono tutti terroristi?		no	no	no	no	no	0
807235158986424322	@RogerHalsted questoa e´una tattica islamica  subdola e vigliacca come la loro RELIGIONE  falsa e violenta,evitiamola con forza per la virta		yes	strong	strong	no	yes	1
815689551410765825	@MauroLumini @Corrado_info @marcocf69 @COISPpolizia Ci filmano anche quando andiamo a cagare, ma dei terroristi sempre immagini sfocate		no	weak	no	no	yes	0
852481963449434112	È giallo sulla morte della prima donna afroamericana musulmana giudice degli Usa https://t.co/w9R9Z4cAmt https://t.co/otqqKmmcKq		no	no	no	no	no	0
810499701418160128	AlArabiya e altri parlano di 14 ostaggi nelle mani dei terroristi a Karkak, Giordania, dopo attacco a polizia. Ci sarebbero stranieri.		no	no	no	no	no	0
850706405678075905	dottorgiustizia: RT labelmondo: "Il terrorismo non è giustificabile, mai!" Un articolo scritto dopo l'attentato al… https://t.co/v3D8mLfrv9		no	no	no	no	no	0
810968485853614081	@a_ljas Buonasera, è vero, ma questo in una guerra dichiarata tra due stati. Qui si tratta di terrorismo puro, gente per cui la vita è zero.		no	no	no	no	no	0
789539545226313728	Sposare o fare figli con un musulmano è' il massimo del masochismo X una donna europea .... br... peggio X loro se perdono i figli !		yes	weak	weak	no	yes	2
845003862125789184	VoxNews: ISIS: “PROSSIMO OBIETTIVO DUOMO MILANO” – LA FOTO CHOC: Ormai da ieri pomeriggio, gli islamici di tutto… https://t.co/6h5vNqRGuT		no	no	no	no	no	0
826098947382976512	@ansacalciosport @Agenzia_Ansa E inutile,questi arabi islamici vogliono dettare legge in tutti i settori! sono un cancro dell'umanità..		yes	no	weak	no	no	1
852481080569606149	#notizie #news #ultimenotizie È giallo sulla morte della prima donna afroamericana musulmana giudice degli Usa https://t.co/B2uzqNvZej		no	no	no	no	no	0
844887635357319168	#Perugia Cellula terroristica islamica, la dottrina dei "cattivi maestri" per reclutare lupi solitari e guerriglieri https://t.co/NEuqd51doT		no	no	no	no	no	0
826160076536893451	La piddina alla Santanche'..ESAGERATA..Questa è la percezione del pericolo musulmano dei comunisti..#zero #dallavostraparte		no	weak	no	no	yes	0
818712278673436673	Il Secolo XIX oggi Liberali porta in faccia a Grillo - Italia-Libia c'è l'intesa su migranti e terrorismo https://t.co/xsE4A5d0w3		no	no	no	no	no	0
825651513963970560	@FindSource Dopo caduta di obama bin clinton, sadiq khan è ultimo infiltrato nel potere politico a difendere invasione musulmana d'Occidente		no	no	no	no	no	0
788705246625337345	Giornalista musulmano si converte grazie al martirio di padre Hamel  Un musulmano si è convertito al... https://t.co/kRNm8qSYnn		no	no	no	no	no	0
849851411026370560	Chissà perché, non c'entra mai la religione islamica....  #rassegnato  https://t.co/FssXDW0cp9		yes	weak	no	yes	yes	1
789455723776372736	Italia Europa diventeremo tutti neri neri e musulmani milioni di immigrati sostituiranno la civiltà europea		yes	no	no	yes	yes	1
788299102593384448	Corriere e Repubblica pur di far terrorismo psicologico contro la Brexit sarebbero disposti a scrivere pure di un r… https://t.co/5fussX250E		no	no	no	no	no	0
844665744898113536	#GABBIAOPEN non per deludervi ma un partito che lavora per arrivare all'islamizzazione dell'Italia c'è già e si chiama Partito Democratico		no	no	no	no	no	0
840128659839107074	@calzelunghe17 anche lì sono musulmani @JohnMcN03		no	no	no	no	yes	0
853183759478382593	Roma, musulmana con il velo bloccata all’aeroporto: «Così non puoi passare» | https://t.co/loC3XRH7Ep | #Secolo #liberetcogitans		no	no	no	no	no	0
829446102797594625	Più della metà degli italiani vorrebbe lo stop all’ingresso dei musulmani https://t.co/u8wrR65spA		yes	weak	weak	no	yes	2
845410509922951170	Imbarazzi a Imola per l’anatema anti islam @LaStampa https://t.co/X9NJaAuMSR		no	no	no	no	no	0
811199529840242688	Germania: Merkel, terrorismo, no alla vita paralizzata dalla paura https://t.co/sKj4DRZBfm https://t.co/9k4StXLXNo		no	no	no	no	no	0
844666071915356160	il finto islamico scherza e se lo può permettere con la ns democrazia ma se l'islamizzazione aumenterà in Italia, c… https://t.co/J1rCPyj55O		yes	no	no	yes	yes	2
852304855410630656	Dopo Iraq e Libia un altro paese finirà nel calderone delle lotte  permanenti fra bande islamiche grazie alla polit… https://t.co/Qa7xE5ZXai		no	no	no	no	yes	0
817060863131664384	L'esempio più chiaro di governo della #FratellanzaMusulmana è la #Turchia di #Erdogan: fascismo islamico, nazionalismo religioso, guerra.		no	weak	weak	no	yes	0
812354186935500800	SKY TG24 - SkyTG24: VIDEO: Il terrorista ucciso, i 4 anni di Amri in Italia https://t.co/0Gkfg4T2bf #PaginaNuova #TV		no	no	no	no	no	0
803648900695556097	I terroristi cercano di disturbare la distruzione della sacca di Aleppo attaccando Az-Zahraa...senza successo! https://t.co/VBqmrBazRS		no	no	no	no	no	0
852228896967860224	⚠#Budrio...e l'assassino é ancora uccel di bosco!😬 E i residenti giustamente terrorizzati! #dallavostraparte		no	weak	no	no	no	0
788728589491507201	@colombisilvano @PutinRF Solo lui,il filo islamico comunista e statp capace di creare tutti sti macelli!!		no	no	no	no	no	0
827964883086012416	@darietto92 Perché l'ebreo è odiato quanto il musulmano, dai più		yes	strong	strong	no	yes	4
804023895779119105	Mostra della Regione sui luoghi di culto islamici Gruppo Lega Nord:”I centri islamici spesso sono moschee... https://t.co/TUhzGBE29O		no	no	no	no	yes	0
810120753022717956	[LINK BUILDING] Ora con @MarcoBove: Ha ancora senso fare #linkbuilding nonostante il "terrorismo" psicologico di Go… https://t.co/IwGgbKAvNU		no	no	no	no	no	0
811237160691138560	Berlino, Meloni: Integralismo islamico colpisce ancora https://t.co/22Ln06RqT8 https://t.co/gWImV3Hgq1		no	no	no	no	no	0
812254405152149504	«L'italia è il nuovo santuario del #terrorismo»: l'intervista dell'esperto Tassinari a #L43 @marcotod https://t.co/26JGrI7gui		no	no	no	no	yes	0
828546214723452928	Tutto andrà male e altro terrorismo		no	no	no	no	no	0
811952585745829888	E poi dicono #islam religione di pace... #Berlino https://t.co/FDZDl0PMbI		no	no	no	no	yes	0
809125052532793344	Quanti sono i musulmani in Italia? https://t.co/4mQbG4iPvB via @ilpost		no	no	no	no	no	0
835548197229514752	Auto contro la folla in Germania: quattro feriti, tra loro anche l’autista. La polizia: non è terrorismo … https://t.co/4H6Vdc85ZR		no	no	no	no	no	0
826883087023878145	Gli ebrei consegnano agli islamici le chiavi della loro sinagoga dopo l'incendio della moschea https://t.co/deIJWD9Vzu		no	no	no	no	no	0
814157110858698753	E c è ancora chi non ha disprezzo x questi esseri inutili chiamati musulmani Ah è Natale non si dice sssshhhh https://t.co/tJfo53gFHQ		yes	no	strong	no	no	2
844926359914864640	Fanno di tutto per non dire che è un porco islamico. https://t.co/WEilo5h9vp		yes	weak	weak	no	yes	2
792714394002190337	Roma, paura per la scossa. La padrona scappa terrorizzata, ma il gatto non si  muove https://t.co/fOQRS2OF2Y		no	no	no	no	no	0
847171719475478530	@donaturtle1 @GuidoCrosetto non c'è limite al peggio nella coglionaggine. L'integrazione per i mussulmani: tutti seguano l'islam. @SkyTG24		no	weak	weak	no	no	0
812251642053660672	Mitico #scatà che ha ucciso il terrorista di #Berlino! ...IT piena di delinquenti terroristi grazie al governo di deficienti finto buonisti		yes	no	weak	no	yes	2
836131945629302784	@NichiVendola obama presidente in Francia e trasferiamo musulmania in Italia: il quadro è molto chiaro e non lascia spazio ad alcun dubbio.		no	no	no	no	no	0
845892877754515456	Se i musulmani non hanno il coraggio di condannare persecuzioni e atrocità commesse in nome della loro fede allora.. https://t.co/Y8Gsw4H4mr		yes	no	no	no	no	2
817726362626691072	#EU #Italia #islam #noislamofobia "Sono diventato jihadista nelle carceri italiane. Ecco come ci reclutano” https://t.co/gxj4E5O118		no	no	no	no	no	0
854369439118184448	@despera55037058 @DavideVikingo Animalisti gay sono tutti amici dei musulmani tanto che manifestano insieme per i diritti dei migranti		no	no	no	no	yes	0
799977547815682048	https://t.co/Tmxe0tuZk9   Ecco in nuovo terrorismo: quello delle parole di @VincenzoDeLuca .  Sono strumentalizzate dai gornalisti.		no	no	no	no	no	0
786670250775416832	@neselthia credo sia sinti quanto io sono un terrorista irlandese dell IRA. Mi piacerebbe.. ma da qui all esserlo..		no	no	no	yes	no	0
855171476907061248	E' ora di combattere, non si puo' andare avanti cosi'. Espellere TUTTI i musulmani. Male estremo, rimedi estremi… https://t.co/oOBZdtgqWR		yes	strong	no	no	yes	3
826512576804700166	@renatoburletta  Papa Francesco come ogni buon islamico non legge il vangelo ma lo interpreta!Amore universale per lui e' giustificare i Gay		no	no	no	no	no	0
855677559710896128	il #terrorismo è terrorismo sempre: quando uccide gli europei, gli americani, i pakistani, gli afghani, i siriani... https://t.co/Lrv4Bi7naE		no	no	no	no	yes	0
790851477841379329	Il capo della polizia dopo l'invasione islamica al colosseo! Chi entra in Italia deve rispettare le nostre regole... https://t.co/Qw8eDD9HCP		no	weak	no	no	no	0
827075845466488832	#mattino5 x mauela a mattino5 noi siamo tutti razzisti, bene allora chi arriva in Italia da clandestino sono tutti terroristi		yes	weak	weak	no	yes	2
839837669022699520	Uniti per Cambiare: ‘’Il sindaco di Carinaro la smettesse di fare terrorismo psicologico’’ | Voce Nuova https://t.co/ymWLB34XJj #vocenuova		no	no	no	no	no	0
821119438141394946	# Quinta colonna un cattolico Romano  bengalese è uguale ad un cattolico Romano  Italiano a quanto pare gli islamici sono diversi tra loro.		no	no	no	no	no	0
842741148489846785	L’#Olanda è uno degli esempi di multiculturalismo peggio riusciti. #Turchia #islam #identità https://t.co/hIOx2DZKPH		no	no	no	no	no	0
846148603823435776	Uccisi 150 civili a Mosul, perché non si è parlato di questo attentato terrorista? - Il Fatto Quotidiano https://t.co/9BmzeaINk2		no	weak	no	no	no	0
813027145131954176	Un augurio anche ai nostri "amici" islamici... https://t.co/m88ly05wsV		no	no	no	yes	yes	0
844665293096046593	"Nel combattere ogni forma di terrorismo, il Regno Unito potrà contare sul fermo impegno dell'Italia" via @Quirinale https://t.co/pMgvuPEt1K		no	no	no	no	no	0
811136524578340864	Forse a #coffeebreakla7 non hanno ancora letto i #Wikileaks... https://t.co/DADtXjpYUM #terrorismo #ISIS,#alQaeda,#Taliban		no	no	no	no	no	0
812559782905315328	Quel filo rosso che porta alla Sicilia, culla strategica per l'islam più cattivo https://t.co/NuK2pgQk4S https://t.co/2NGkLgY2BM		no	no	no	no	no	0
839854616821006337	Se osservi bene è morta L'Europa Cioè l'Occidente. Anche a me dispiace vedere invasione di feccia nera musulmana is… https://t.co/r80PsCbzgQ		no	no	no	no	no	0
813689263304953856	Killer Berlino ucciso, il terrorista Amri era stato filmato alla stazione di Lione  "Anis Amri, il tunisino... https://t.co/oR10Zgva9D		no	no	no	no	no	0
824513766293381120	Messaggio per il tassista: "Come puoi sopportare la vita qui? Perché non ti trasferisci in un paese musulmano?   https://t.co/sJYnOXGzDO		no	no	no	no	no	0
8,2113E+17	Sono tutti cosi gli #islamici ed è proprio la loro #arroganza e #prepotenza che non dà fiducia ..  #QuintaColonna https://t.co/SNzqZQklVC		yes	no	weak	no	no	2
799000515136913410	@repubblicait quindi tutto sto casino e nn cambia niente? Nulla x la nato,il ttip,il clima.ore ed ore di terrorismo mediatico x niente!		no	no	no	no	no	0
810956978872844288	@mtms55 @colvieux È una cautela molto lodevole, ma tutto fa pensare all'ipotesi dell'attentato islamista. Aspettiamo...		no	no	no	no	yes	0
820791974835998720	@matteosalvinimi Ci siamo liberati della Clinton e di Obama qui in America finalmente! Mettiamo in ordine questo terrorismo ora con Trump!		no	no	no	no	no	0
820196260460265472	Casi recenti di islamisti radicali arrestati in Italia menzionati da "ilpost.it" annoverano:  -Barbara Aisha... https://t.co/BFmJNluVsA		no	no	no	no	no	0
786654800180047872	@AnnaToniolo siiiiii ma è ancora terrorizzata Pora stella :(		no	no	no	yes	no	0
850987813281697792	@RobertoRenga @repubblica In Italia le espulsioni dei delinquenti e degli assassini funzionano a meraviglia. Figuriamoci i terroristi.		no	no	no	yes	no	0
812303813646422016	Il terrorista di Berlino ucciso in Italia nella notte https://t.co/MVzGY2Rujz		no	no	no	no	no	0
812293359050129409	Scommettete che incolperanno l'agente di Milano che ha sparato al terrorista per eccesso di legittima difesa....?		no	no	no	no	no	0
817706656729591808	agenti di polizia di Rotherham accusati di pedofilia... e così si spiega anche perchè le gang islamiche furono lasc… https://t.co/kaxMBmb5O3		no	no	no	no	yes	0
810953937629151232	Ci risiamo!  Il vile attentato di Berlino di stampo islamico ci richiama alla mente altri atroci assassinii in Europa. Basta!		no	weak	no	no	yes	0
816342693106380800	@Radio3tweet nuovo #governo della #Romania di #soringrindeanu dovrebbe promuovere misure #antiterrorismo https://t.co/vHiRJYSnFI @euronews		no	no	no	no	no	0
825683038285811712	Vergognati qui i discriminati sono gli italiani e nn vogliamo essere invasi da fanatici religiosi islamici schiavis… https://t.co/zIfwCWk7ot		yes	weak	weak	no	yes	2
810952186662453249	.@ALisimberti Chiediti come mai la presenza islamica in Italia non genera attentati.Anche qui c'è la terza generazione.		no	no	no	no	no	0
823672064800387072	[Video]Ecco come Melluzzi ha ZITTITO il musulmano.FURIA sulle moschee in Italia – webitalia360... https://t.co/LIkIgDqf1Z		yes	no	weak	no	yes	1
789456755948486656	Saremo d'accordo con le moschee in Italia,quando nei paesi musulmani,i cristiani potranno costruire le chiese e non… https://t.co/vMPSgYCYYz		no	weak	no	no	yes	0
787243932870639616	Si può convincere un bimbo a restare sul seggiolino senza fare del terrorismo psicologico? @ChiccoIta #vaisulsicuro #sicurezzastradale		no	no	no	no	no	0
784017020236894208	ANSA/Italia Kenya: al Shabaab, attaccati cristiani: L'obiettivo degli islamisti è 'scacciarli dall'area' https://t.co/E6BSjdpKeH		no	no	no	no	no	0
845208777003597824	#FosseArdeatine. 23 marzo 1944,attentato di via Rasella a Roma. Anche la guerra ha le sue leggi. Ma i terroristi comunisti non hanno legge!		no	no	no	no	no	0
817159409977720832	@repubblicait Ucciso immediatamente perché poi dopo essere espulso sarà più deciso..Pena di morte per i terroristi dell'islam.		no	strong	weak	no	no	0
827485682310463488	Il rafforzamento della Russia terrorizza la NATO https://t.co/I9S3zfKBdV https://t.co/AQHYLmhSn4		no	no	no	no	no	0
820003356416557056	#dallavostraparte importare tutti i criminali africani e gli ex guerriglieri e un po di terroristi destabilizzeranno il paese con rivolte		yes	no	weak	no	yes	2
811208923004993537	Nell'articolo odierno @LucianoBarraCar analizza i recenti attentati terroristici. https://t.co/nkZLuBzvDR https://t.co/SMCu6NHVQ8		no	no	no	no	no	0
790518767365267457	I farmacisti tra terrorismo e sos migranti, Sifo ne parla al congresso di Milano https://t.co/bSco4rsOG3		no	no	no	no	no	0
855842153825742848	Il perdono della vedova copta sconvolge i musulmani https://t.co/3JMFKaAR6L		no	no	no	no	no	0
812265019509526529	Berlino, la madre del terrorista: Colpa della sicurezza italiana https://t.co/RfIplohsY0 https://t.co/NpywPiwTD2		no	no	no	no	yes	0
816550416141926401	@Dindalon @ReteDelleMamme @bravopapa_libri @EmyMamma @enislameca @PediatriaOggi @pianetabimbi ottimo ma non tutti riescono a stare senza		no	no	no	no	no	0
827617543489740800	@islamlie2 @gasparripdl @a_meluzzi @magdicristiano @LucioMalan @lucabattanta @franco_sala @Elena07617349 @LisadaCa  #risorse della #boldra		no	no	no	no	no	0
828307380605743105	@EraseShitislam  grazie per la bella gioia https://t.co/9YTrcJ8rD3		no	no	no	no	no	0
810938733361037312	Evidente una volta ancora il pactum sceleris fra mondialisti guerrafondai e jihadisti musulmani. https://t.co/prn7Gl3a8Q		yes	weak	weak	no	yes	2
848935896749625345	#Notizie #Veneto Psicosi terrorismo, davanti alla moschea un uomo entra nel furgone e non esce più https://t.co/LjEJWnKO3H		no	no	no	no	no	0
816378338520375297	Ricevuta da Danila condivido e inoltro: AUSTRALIA DA' LEZIONE DI CIVILTA' A TUTTO L'OCCIDENTE!! Ai musulmani che... https://t.co/zx8Eu5kCuZ		no	no	no	no	no	0
786500998110076928	Una guerra civile fra islamici, che l'Occidente allarga vendendo loro le armi. #EuropaCristiana #condividi https://t.co/0DvoXFJFbY		no	no	no	no	no	0
812299253775290368	Una donna musulmana alla guida della Romania? - https://t.co/Amk6pzRNCk @Riforma_it		no	no	no	no	no	0
848963480136933377	Ad occhio direi... che può essere un testimone di Geova?? Missà di NO... tocca constatare che anche questo è islami… https://t.co/VSHpMKFT6a		no	weak	no	no	yes	0
813727156568211457	Anis Amri, fotogramma terrorista alla Stazione Centrale di Milano #AnisAmri https://t.co/fjbubfHIv7 https://t.co/6DNf5bfCgo		no	no	no	no	no	0
812057457300242432	@Adnkronos grazie a Lei continueranno i morti in Europa perche' non vogliono combatterla al terrorismo		no	no	no	no	no	0
834151248664334337	Rüdiger protagonista di A Scuola di Tifo: "Non conta essere bianco, nero, musulmano… https://t.co/FHEfvS80cR #asroma		no	no	no	no	no	0
802064907868971008	Ennesimo attacco alla cristianità e qui cretini dei francesi affermano che non si tratta di terrorismo Ma siete proprio dei coglioni Crepate		no	strong	weak	no	no	0
811889912794533888	Il pensiero che probabilmente da oggi dovrò mettere gli occhiali da vista mi terrorizza e allo stesso tempo mi fa prendere bene		no	no	no	no	no	0
838067322216726528	Italia sempre più a rischio terrorismo https://t.co/gruQkgqhMP		no	no	no	no	no	0
856217477583384581	@romanoprodi  Aodi; ai musulmani, arabi e cittadini di origine straniera in Francia ed in Italia #unionecontrolepen per @EmmanuelMacron.		no	no	no	no	no	0
812388839440416768	#dallavostraparte Non possiamo chiedere espulsione tutti islamici/musulmani ma di quelli che si esprimono come quel pazzo SI SI SI SI		no	no	no	no	no	0
816228849679732736	@repubblicait il prossimo step dei terroristi /kamikaze sarà lasciare oltre a documenti un chiaro testamento anche autenticato #islamicstate		no	no	no	yes	no	0
847509750107574273	Sicilia. Scoperte ossa di appartenenti a una cellula jihadista. Volevano far saltare ponte sullo stretto  #terrorismo #italia #isis #Rialto		no	no	no	no	no	0
852612209712787456	#Piazzapulita questo coglione belga terrorista vorrebbe uccidere qualcuno e auspica la sharija in tutto il mondo.Un vero pericolo.		no	strong	strong	no	yes	0
